timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
5.298000,-86.6250,0,,,
5.308000,-87.2500,0,,,
5.318000,-85.8750,0,,,
5.328000,-85.5000,0,,,
5.338000,-86.6250,0,,,
5.348000,-85.6250,0,,,
5.358000,-86.1250,0,,,
5.368000,-85.8750,0,,,
5.378000,-87.3750,0,,,
5.388000,-87.6250,0,,,
5.398000,-87.6250,0,,,
5.408000,-88.6250,0,,,
5.418000,-88.0000,0,,,
5.428000,-88.0000,0,,,
5.438000,-85.2500,0,,,
5.448000,-75.2500,0,,,
5.458000,-73.2500,0,,,
5.468000,-95.2500,0,,,
5.478000,-82.3750,0,,,
5.488000,-83.6250,0,,,
5.498000,-80.7500,0,,,
5.508000,-77.5000,0,,,
5.518000,-82.5000,0,,,
5.528000,-85.1250,0,,,
5.538000,-86.8750,0,,,
5.548000,-86.7500,0,,,
5.558000,-87.0000,0,,,
5.568000,-87.6250,0,,,
5.578000,-86.7500,0,,,
5.588000,-86.8750,0,,,
5.598000,-87.1250,0,,,
5.608000,-86.6250,0,,,
5.618000,-86.6250,0,,,
5.628000,-86.6250,0,,,
5.638000,-87.3750,0,,,
5.648000,-86.2500,0,,,
5.658000,-88.6250,0,,,
5.668000,-87.6250,0,,,
5.678000,-87.8750,0,,,
5.688000,-76.5000,0,,,
5.698000,-88.3750,0,,,
5.708000,-97.7500,0,,,
5.718000,-87.2500,0,,,
5.728000,-84.2500,0,,,
5.738000,-83.6250,0,,,
5.748000,-81.0000,0,,,
5.758000,-80.5000,0,,,
5.768000,-76.6250,0,,,
5.778000,-74.8750,0,,,
5.788000,-87.0000,0,,,
5.798000,-87.8750,0,,,
5.808000,-86.6250,0,,,
5.818000,-86.2500,0,,,
5.828000,-85.8750,0,,,
5.838000,-86.2500,0,,,
5.848000,-86.5000,0,,,
5.858000,-85.7500,0,,,
5.868000,-87.1250,0,,,
5.878000,-86.2500,0,,,
5.888000,-86.8750,0,,,
5.898000,-87.1250,0,,,
5.908000,-86.0000,0,,,
5.918000,-84.7500,0,,,
5.928000,-85.5000,0,,,
5.938000,-85.1250,0,,,
5.948000,-86.7500,0,,,
5.958000,-86.0000,0,,,
5.968000,-87.8750,0,,,
5.978000,-88.3750,0,,,
5.988000,-88.1250,0,,,
5.998000,-87.1250,0,,,
6.008000,-87.7500,0,,,
6.018000,-87.0000,0,,,
6.028000,-87.8750,0,,,
6.038000,-86.7500,0,,,
6.048000,-83.6250,0,,,
6.058000,-76.2500,0,,,
6.068000,-71.5000,0,,,
6.078000,-91.8750,0,,,
6.088000,-95.7500,0,,,
6.098000,-87.3750,0,,,
6.108000,-83.7500,0,,,
6.118000,-85.2500,0,,,
6.128000,-83.5000,0,,,
6.138000,-84.0000,0,,,
6.148000,-82.8750,0,,,
6.158000,-83.1250,0,,,
6.168000,-81.8750,0,,,
6.178000,-81.8750,0,,,
6.188000,-80.2500,0,,,
6.198000,-80.1250,0,,,
6.208000,-78.5000,0,,,
6.218000,-78.2500,0,,,
6.228000,-76.5000,0,,,
6.238000,-76.1250,0,,,
6.248000,-74.2500,0,,,
6.258000,-77.2500,0,,,
6.268000,-82.1250,0,,,
6.278000,-84.6250,0,,,
6.288000,-84.7500,0,,,
6.298000,-87.3750,0,,,
6.308000,-85.6250,0,,,
6.318000,-87.7500,0,,,
6.328000,-85.3750,0,,,
6.338000,-87.6250,0,,,
6.348000,-85.7500,0,,,
6.358000,-87.8750,0,,,
6.368000,-86.0000,0,,,
6.378000,-87.1250,0,,,
6.388000,-85.5000,0,,,
6.398000,-87.2500,0,,,
6.408000,-85.3750,0,,,
6.418000,-87.0000,0,,,
6.428000,-84.6250,0,,,
6.438000,-86.6250,0,,,
6.448000,-85.1250,0,,,
6.458000,-86.5000,0,,,
6.468000,-85.3750,0,,,
6.478000,-86.7500,0,,,
6.488000,-85.2500,3,83.95,5.18,21.04
6.498000,-87.0000,3,83.95,5.18,21.04
6.508000,-85.6250,3,83.95,5.18,21.04
6.518000,-86.7500,3,83.95,5.18,21.04
6.528000,-85.8750,3,83.95,5.18,21.04
6.538000,-86.6250,3,83.95,5.18,21.04
6.548000,-85.6250,3,83.95,5.18,21.04
6.558000,-87.1250,3,83.95,5.18,21.04
6.568000,-85.7500,3,83.95,5.18,21.04
6.578000,-86.6250,3,83.95,5.18,21.04
6.588000,-85.1250,3,83.95,5.18,21.04
6.598000,-85.8750,3,83.95,5.18,21.04
6.608000,-84.1250,3,83.95,5.18,21.04
6.618000,-85.6250,3,83.95,5.18,21.04
6.628000,-84.8750,3,83.95,5.18,21.04
6.638000,-86.1250,3,83.95,5.18,21.04
6.648000,-86.2500,3,83.95,5.18,21.04
6.658000,-87.7500,3,83.95,5.18,21.04
6.668000,-86.6250,3,83.95,5.18,21.04
6.678000,-87.7500,3,83.95,5.18,21.04
6.688000,-87.1250,3,83.95,5.18,21.04
6.698000,-88.3750,3,83.95,5.18,21.04
6.708000,-87.3750,3,83.95,5.18,21.04
6.718000,-88.2500,3,83.95,5.18,21.04
6.728000,-87.0000,3,83.95,5.18,21.04
6.738000,-88.2500,3,83.95,5.18,21.04
6.748000,-86.1250,3,83.95,5.18,21.04
6.758000,-84.7500,3,83.95,5.18,21.04
6.768000,-75.5000,3,83.95,5.18,21.04
6.778000,-72.0000,3,83.95,5.18,21.04
6.788000,-87.7500,3,83.95,5.18,21.04
6.798000,-100.5000,3,83.95,5.18,21.04
6.808000,-87.5000,3,83.95,5.18,21.04
6.818000,-85.0000,3,83.95,5.18,21.04
6.828000,-84.0000,3,83.95,5.18,21.04
6.838000,-84.1250,3,83.95,5.18,21.04
6.848000,-83.8750,3,83.95,5.18,21.04
6.858000,-83.2500,3,83.95,5.18,21.04
6.868000,-82.8750,3,83.95,5.18,21.04
6.878000,-82.0000,3,83.95,5.18,21.04
6.888000,-82.3750,3,83.95,5.18,21.04
6.898000,-81.1250,3,83.95,5.18,21.04
6.908000,-81.2500,3,83.95,5.18,21.04
6.918000,-79.3750,3,83.95,5.18,21.04
6.928000,-79.1250,3,83.95,5.18,21.04
6.938000,-76.3750,3,83.95,5.18,21.04
6.948000,-76.0000,3,83.95,5.18,21.04
6.958000,-74.1250,3,83.95,5.18,21.04
6.968000,-74.3750,3,83.95,5.18,21.04
6.978000,-74.1250,3,83.95,5.18,21.04
6.988000,-76.3750,3,83.95,5.18,21.04
6.998000,-76.7500,3,83.95,5.18,21.04
7.008000,-81.1250,3,83.95,5.18,21.04
7.018000,-81.6250,3,83.95,5.18,21.04
7.028000,-84.8750,3,83.95,5.18,21.04
7.038000,-84.6250,3,83.95,5.18,21.04
7.048000,-86.7500,3,83.95,5.18,21.04
7.058000,-85.7500,3,83.95,5.18,21.04
7.068000,-88.2500,3,83.95,5.18,21.04
7.078000,-85.8750,3,83.95,5.18,21.04
7.088000,-87.7500,3,83.95,5.18,21.04
7.098000,-86.2500,3,83.95,5.18,21.04
7.108000,-88.1250,3,83.95,5.18,21.04
7.118000,-86.3750,3,83.95,5.18,21.04
